pair_id,pair_type,template_id,edit_type_idx,edit_type_name,agent,model,instruction,aesthetic_path,non_aesthetic_path,aesthetic_score,non_aesthetic_score,score_gap,edit_quality_score
1135w-e1BT38mksX0_t9_multishot__improvement_flipped,improvement_flipped,1135w-e1BT38mksX0,9,Accent Recolor,multishot,gemini/gemini-2.5-pro,"Recolor the ""HALLOWEEN"" headline text to deep purple #6A3CBC.",images/1135w-e1BT38mksX0_t9_multishot__improvement_flipped__aesthetic.png,images/1135w-e1BT38mksX0_t9_multishot__improvement_flipped__non_aesthetic.png,58.0,55.0,3.0,91.0
1131w-Cn6h5Tqrn10_t1_multishot__improvement_flipped,improvement_flipped,1131w-Cn6h5Tqrn10,1,Translation,multishot,gemini/gemini-2.5-pro,"Translate 'Daily Motivation' to 'Motivación diaria' and the headline to '“Mantente inspirado, nunca dejes de crear”'.",images/1131w-Cn6h5Tqrn10_t1_multishot__improvement_flipped__aesthetic.png,images/1131w-Cn6h5Tqrn10_t1_multishot__improvement_flipped__non_aesthetic.png,82.0,80.0,2.0,100.0
1600w-NcQMz5zOIyQ_t6_multishot__improvement_flipped,improvement_flipped,1600w-NcQMz5zOIyQ,6,Copy Expansion,multishot,gemini/gemini-2.5-pro,"Expand the bottom “YOU ARE INVITED” into: “You’re invited to dance, celebrate, and enjoy tonight!” with wrapping.",images/1600w-NcQMz5zOIyQ_t6_multishot__improvement_flipped__aesthetic.png,images/1600w-NcQMz5zOIyQ_t6_multishot__improvement_flipped__non_aesthetic.png,71.0,62.0,9.0,100.0
1600w-mQV8WxekDho_t9_multishot__improvement_flipped,improvement_flipped,1600w-mQV8WxekDho,9,Accent Recolor,multishot,gemini/gemini-2.5-pro,Recolor the “DON’T MISS OUT” headline’s yellow outline to crisp white (#FFFFFF).,images/1600w-mQV8WxekDho_t9_multishot__improvement_flipped__aesthetic.png,images/1600w-mQV8WxekDho_t9_multishot__improvement_flipped__non_aesthetic.png,67.0,61.0,6.0,100.0
1600w-mQV8WxekDho_t6_multishot__improvement_flipped,improvement_flipped,1600w-mQV8WxekDho,6,Copy Expansion,multishot,gemini/gemini-2.5-pro,"Expand the 'OUR EXCLUSIVE SALE PROMOTION EVENT IS HERE!' block into a 2–3× longer uppercase paragraph in white, centered beneath the headline, preserving playful tone and balanced spacing.",images/1600w-mQV8WxekDho_t6_multishot__improvement_flipped__aesthetic.png,images/1600w-mQV8WxekDho_t6_multishot__improvement_flipped__non_aesthetic.png,67.0,61.0,6.0,65.0
1131w-zsrhBwj_J58_t9_multishot__improvement_flipped,improvement_flipped,1131w-zsrhBwj_J58,9,Accent Recolor,multishot,gemini/gemini-2.5-pro,Recolor the “RETRO REWIND” headline to deep forest green #184D3A to heighten emphasis while harmonizing with the green statue and gray background.,images/1131w-zsrhBwj_J58_t9_multishot__improvement_flipped__aesthetic.png,images/1131w-zsrhBwj_J58_t9_multishot__improvement_flipped__non_aesthetic.png,93.0,69.0,24.0,100.0
1143w-6-Ht1iOh8uw_t9_multishot__improvement_flipped,improvement_flipped,1143w-6-Ht1iOh8uw,9,Accent Recolor,multishot,gemini/gemini-2.5-pro,"Change the ""MONDAY"" text color to deep red #C81D25.",images/1143w-6-Ht1iOh8uw_t9_multishot__improvement_flipped__aesthetic.png,images/1143w-6-Ht1iOh8uw_t9_multishot__improvement_flipped__non_aesthetic.png,97.0,90.0,7.0,100.0
1600w-eqZAnXprFhg_t5_multishot__improvement_flipped,improvement_flipped,1600w-eqZAnXprFhg,5,Object Addition,multishot,gemini/gemini-2.5-pro,"Add a small white lightbulb icon to the upper-right of the orange header bar, right of the “Explore ideas…” text, matching line weight and centered vertically.",images/1600w-eqZAnXprFhg_t5_multishot__improvement_flipped__aesthetic.png,images/1600w-eqZAnXprFhg_t5_multishot__improvement_flipped__non_aesthetic.png,68.0,58.0,10.0,100.0
1257w-w-iZnixy-TU_t4_multishot__improvement_flipped,improvement_flipped,1257w-w-iZnixy-TU,4,Object Removal,multishot,gemini/gemini-2.5-pro,"Remove the white star icon under the shirt; scale up and vertically center “CLUB CLASSICS” slightly to fill the gap, keeping the shirt and bottom information bar unchanged.",images/1257w-w-iZnixy-TU_t4_multishot__improvement_flipped__aesthetic.png,images/1257w-w-iZnixy-TU_t4_multishot__improvement_flipped__non_aesthetic.png,81.0,76.0,5.0,100.0
1600w-FAqixqKkICk_t4_multishot__improvement_flipped,improvement_flipped,1600w-FAqixqKkICk,4,Object Removal,multishot,gemini/gemini-2.5-pro,"Delete the line ""CONFIDENT,"" and tighten line spacing; recenter the remaining uppercase text within the notepad to keep the layout balanced.",images/1600w-FAqixqKkICk_t4_multishot__improvement_flipped__aesthetic.png,images/1600w-FAqixqKkICk_t4_multishot__improvement_flipped__non_aesthetic.png,84.0,72.0,12.0,100.0
1600w-_HHyJ9eyu3Q_t0_multishot__improvement_flipped,improvement_flipped,1600w-_HHyJ9eyu3Q,0,Color Palette Variation,multishot,gemini/gemini-2.5-pro,"Recolor to light mode: replace maroon panels with #F7F3EE, change all text to charcoal #222 and accents to muted teal #2E8C8A; update photo backdrop to soft beige #EFE7DA.",images/1600w-_HHyJ9eyu3Q_t0_multishot__improvement_flipped__aesthetic.png,images/1600w-_HHyJ9eyu3Q_t0_multishot__improvement_flipped__non_aesthetic.png,56.0,52.0,4.0,100.0
1280w-QGZG7QgzOng_t5_multishot__improvement_flipped,improvement_flipped,1280w-QGZG7QgzOng,5,Object Addition,multishot,gemini/gemini-2.5-pro,Add a small white dove silhouette drifting in the top-right sky near “GET TO KNOW GOD” to harmonize with the clouds and balance the layout.,images/1280w-QGZG7QgzOng_t5_multishot__improvement_flipped__aesthetic.png,images/1280w-QGZG7QgzOng_t5_multishot__improvement_flipped__non_aesthetic.png,87.0,77.0,10.0,65.0
1131w-zsrhBwj_J58_t10_multishot__improvement_flipped,improvement_flipped,1131w-zsrhBwj_J58,10,Background Replacement,multishot,gemini/gemini-2.5-pro,Replace the gray paper background with a faded retro wallpaper pattern—pale beige with subtle geometric motifs in #EADFCF—so the green headline and garment remain highly legible.,images/1131w-zsrhBwj_J58_t10_multishot__improvement_flipped__aesthetic.png,images/1131w-zsrhBwj_J58_t10_multishot__improvement_flipped__non_aesthetic.png,93.0,69.0,24.0,0.0
1131w-zsrhBwj_J58_t6_multishot__improvement_flipped,improvement_flipped,1131w-zsrhBwj_J58,6,Copy Expansion,multishot,gemini/gemini-2.5-pro,"Expand the bottom-center body paragraph above the URL to 2–3× length, keeping tone; mention curated vintage apparel, rare home decor, sustainable finds, live music, and family-friendly activities; preserve alignment.",images/1131w-zsrhBwj_J58_t6_multishot__improvement_flipped__aesthetic.png,images/1131w-zsrhBwj_J58_t6_multishot__improvement_flipped__non_aesthetic.png,93.0,69.0,24.0,98.0
1280w-H8F4b127vDk_t12_multishot__improvement_flipped,improvement_flipped,1280w-H8F4b127vDk,12,Contrast & Readability Enhancement,multishot,gemini/gemini-2.5-pro,Apply a semi-transparent deep forest green overlay (25%) over the entire photo to boost contrast and improve readability of neon yellow text and the top-right date.,images/1280w-H8F4b127vDk_t12_multishot__improvement_flipped__aesthetic.png,images/1280w-H8F4b127vDk_t12_multishot__improvement_flipped__non_aesthetic.png,72.0,68.0,4.0,25.0
1600w-00kdfU4MHKA_t9_multishot__improvement_flipped,improvement_flipped,1600w-00kdfU4MHKA,9,Accent Recolor,multishot,gemini/gemini-2.5-pro,"Recolor the large ""STYLE"" text block to deep forest green #184D3A.",images/1600w-00kdfU4MHKA_t9_multishot__improvement_flipped__aesthetic.png,images/1600w-00kdfU4MHKA_t9_multishot__improvement_flipped__non_aesthetic.png,99.0,97.0,2.0,100.0
1131w-9cN5biKALLQ_t7_multishot__improvement_flipped,improvement_flipped,1131w-9cN5biKALLQ,7,Image Replacement,multishot,gemini/gemini-2.5-pro,"Swap the bold blue “ICE FOR SALE” central typography for a similarly centered “HOT COFFEE” theme with warm browns and subtle steam illustration, keeping the minimal layout.",images/1131w-9cN5biKALLQ_t7_multishot__improvement_flipped__aesthetic.png,images/1131w-9cN5biKALLQ_t7_multishot__improvement_flipped__non_aesthetic.png,92.0,84.0,8.0,80.0
1600w-CxALar1xspQ_t1_multishot__improvement_flipped,improvement_flipped,1600w-CxALar1xspQ,1,Translation,multishot,gemini/gemini-2.5-pro,"Replace all English text with Spanish: ""Agencia de Marketing Digital"", ""Tu socio en el éxito digital"", and button ""Empieza ahora""; keep phone number and URL unchanged.",images/1600w-CxALar1xspQ_t1_multishot__improvement_flipped__aesthetic.png,images/1600w-CxALar1xspQ_t1_multishot__improvement_flipped__non_aesthetic.png,57.0,56.0,1.0,100.0
1280w-IV5gw4zs55c_t3_multishot__improvement_flipped,improvement_flipped,1280w-IV5gw4zs55c,3,Global Layout Change,multishot,gemini/gemini-2.5-pro,"Switch canvas to 16:9 landscape, replace wavy background with four vertical color blocks full-bleed, and center the paper note in the right half with balanced margins.",images/1280w-IV5gw4zs55c_t3_multishot__improvement_flipped__aesthetic.png,images/1280w-IV5gw4zs55c_t3_multishot__improvement_flipped__non_aesthetic.png,73.0,14.0,59.0,55.0
1131w-w-XME4y3KWk_t0_multishot__improvement_flipped,improvement_flipped,1131w-w-XME4y3KWk,0,Color Palette Variation,multishot,gemini/gemini-2.5-pro,"Replace the beige background with cool pastel mint (#E6FAF3), keeping all existing black typography and white elements unchanged to maintain contrast and readability.",images/1131w-w-XME4y3KWk_t0_multishot__improvement_flipped__aesthetic.png,images/1131w-w-XME4y3KWk_t0_multishot__improvement_flipped__non_aesthetic.png,90.0,84.0,6.0,100.0
1131w-oRypOitC9EY_t4_multishot__improvement_flipped,improvement_flipped,1131w-oRypOitC9EY,4,Object Removal,multishot,gemini/gemini-2.5-pro,"Remove the top ""CAR SALE"", ""LIVE MUSIC"", and ""CAR CONTEST""; move ""BORCELLE PRESENTS"" to the top center with generous spacing, and shift the ""RETRO CAR SHOW"" block upward to rebalance.",images/1131w-oRypOitC9EY_t4_multishot__improvement_flipped__aesthetic.png,images/1131w-oRypOitC9EY_t4_multishot__improvement_flipped__non_aesthetic.png,82.0,74.0,8.0,100.0
1131w-9cN5biKALLQ_t5_multishot__improvement_flipped,improvement_flipped,1131w-9cN5biKALLQ,5,Object Addition,multishot,gemini/gemini-2.5-pro,"Add a small snowflake icon above “ICE,” centered, in the same deep blue to fill the empty top space.",images/1131w-9cN5biKALLQ_t5_multishot__improvement_flipped__aesthetic.png,images/1131w-9cN5biKALLQ_t5_multishot__improvement_flipped__non_aesthetic.png,92.0,84.0,8.0,100.0
1280w-IV5gw4zs55c_t14_multishot__improvement_flipped,improvement_flipped,1280w-IV5gw4zs55c,14,Theme Restyling,multishot,gemini/gemini-2.5-pro,"Convert to a festive holiday theme by changing background bands to deep forest green #184D3A, ruby #B2002D, and gold #E0B12E, adding subtle holly near the paperclip; keep layout unchanged.",images/1280w-IV5gw4zs55c_t14_multishot__improvement_flipped__aesthetic.png,images/1280w-IV5gw4zs55c_t14_multishot__improvement_flipped__non_aesthetic.png,73.0,14.0,59.0,33.0
1131w-w-XME4y3KWk_t7_multishot__improvement_flipped,improvement_flipped,1131w-w-XME4y3KWk,7,Image Replacement,multishot,gemini/gemini-2.5-pro,"Replace the vanilla ice cream cup with caramel drizzle photo with a mixed-berry sorbet in the same kraft cup, topped with fresh berries and a glossy berry coulis pour.",images/1131w-w-XME4y3KWk_t7_multishot__improvement_flipped__aesthetic.png,images/1131w-w-XME4y3KWk_t7_multishot__improvement_flipped__non_aesthetic.png,90.0,84.0,6.0,100.0
1600w-CxALar1xspQ_t7_multishot__improvement_flipped,improvement_flipped,1600w-CxALar1xspQ,7,Image Replacement,multishot,gemini/gemini-2.5-pro,Replace the photo of a smiling man working on a laptop with a similar composition featuring a woman sketching UI on a tablet for a creative studio theme.,images/1600w-CxALar1xspQ_t7_multishot__improvement_flipped__aesthetic.png,images/1600w-CxALar1xspQ_t7_multishot__improvement_flipped__non_aesthetic.png,57.0,56.0,1.0,20.0
1280w-2LZs3UZm33E_t14_multishot__improvement_flipped,improvement_flipped,1280w-2LZs3UZm33E,14,Theme Restyling,multishot,gemini/gemini-2.5-pro,"Convert to a cozy winter holiday theme: switch backgrounds to deep forest green and cream, recolor text warm cream, add small gold snowflakes along the curved divider, keeping the layout unchanged.",images/1280w-2LZs3UZm33E_t14_multishot__improvement_flipped__aesthetic.png,images/1280w-2LZs3UZm33E_t14_multishot__improvement_flipped__non_aesthetic.png,60.0,3.0,57.0,45.0
1600w-CxALar1xspQ_t8_multishot__improvement_flipped,improvement_flipped,1600w-CxALar1xspQ,8,Typography Style Shift,multishot,gemini/gemini-2.5-pro,"Change the ""Digital Marketing Agency"" headline to a tall serif.",images/1600w-CxALar1xspQ_t8_multishot__improvement_flipped__aesthetic.png,images/1600w-CxALar1xspQ_t8_multishot__improvement_flipped__non_aesthetic.png,57.0,56.0,1.0,100.0
1131w-mOTBWbhbFs0_t3_multishot__improvement_flipped,improvement_flipped,1131w-mOTBWbhbFs0,3,Global Layout Change,multishot,gemini/gemini-2.5-pro,"Rearrange into a tri-column grid: left illustration full-height, middle “Coffee TO GO” stacked, right hours above address; align baselines, add generous gutters, preserve existing type and colors.",images/1131w-mOTBWbhbFs0_t3_multishot__improvement_flipped__aesthetic.png,images/1131w-mOTBWbhbFs0_t3_multishot__improvement_flipped__non_aesthetic.png,98.0,91.0,7.0,12.0
848w-a7AVmpGZf5E_t14_multishot__improvement_flipped,improvement_flipped,848w-a7AVmpGZf5E,14,Theme Restyling,multishot,gemini/gemini-2.5-pro,"Restyle for winter holidays: change headline to “Holiday Sound Sale”, use deep forest green and crimson accents, add small snowflake graphic near date, keep structure unchanged.",images/848w-a7AVmpGZf5E_t14_multishot__improvement_flipped__aesthetic.png,images/848w-a7AVmpGZf5E_t14_multishot__improvement_flipped__non_aesthetic.png,98.0,70.0,28.0,85.0
1600w-eqZAnXprFhg_t14_multishot__improvement_flipped,improvement_flipped,1600w-eqZAnXprFhg,14,Theme Restyling,multishot,gemini/gemini-2.5-pro,"Recolor into a winter holiday theme: set background #F4F8FB, header and central box deep navy #0A2E5C gradient, change all nodes to frosty blues/silver (#E6F0FA, #B6C9E3, #DDE3EB); preserve layout.",images/1600w-eqZAnXprFhg_t14_multishot__improvement_flipped__aesthetic.png,images/1600w-eqZAnXprFhg_t14_multishot__improvement_flipped__non_aesthetic.png,68.0,58.0,10.0,29.0
1280w-QVxrpF_dKgM_t1_multishot__improvement_flipped,improvement_flipped,1280w-QVxrpF_dKgM,1,Translation,multishot,gemini/gemini-2.5-pro,"Replace the main headline text with: Come enjoy a day outdoors with good food, games, and the best company.",images/1280w-QVxrpF_dKgM_t1_multishot__improvement_flipped__aesthetic.png,images/1280w-QVxrpF_dKgM_t1_multishot__improvement_flipped__non_aesthetic.png,99.0,89.0,10.0,100.0
1131w-Cn6h5Tqrn10_t3_multishot__improvement_flipped,improvement_flipped,1131w-Cn6h5Tqrn10,3,Global Layout Change,multishot,gemini/gemini-2.5-pro,"Rebuild as a vertical split layout: left column full-bleed leaves grouped; right column center-stack header, quote, and handle with wide padding, increased line spacing, and generous top/bottom margins.",images/1131w-Cn6h5Tqrn10_t3_multishot__improvement_flipped__aesthetic.png,images/1131w-Cn6h5Tqrn10_t3_multishot__improvement_flipped__non_aesthetic.png,82.0,80.0,2.0,7.0
1600w-eqZAnXprFhg_t6_multishot__improvement_flipped,improvement_flipped,1600w-eqZAnXprFhg,6,Copy Expansion,multishot,gemini/gemini-2.5-pro,"Expand the top-right orange banner text to: Explore ideas and information around a main idea or topic, linking related thoughts, noting insights, and capturing next steps for focused action.",images/1600w-eqZAnXprFhg_t6_multishot__improvement_flipped__aesthetic.png,images/1600w-eqZAnXprFhg_t6_multishot__improvement_flipped__non_aesthetic.png,68.0,58.0,10.0,100.0
1143w-6-Ht1iOh8uw_t5_multishot__improvement_flipped,improvement_flipped,1143w-6-Ht1iOh8uw,5,Object Addition,multishot,gemini/gemini-2.5-pro,"Add a small deep red location pin icon before the address line, centered with the text to maintain balance.",images/1143w-6-Ht1iOh8uw_t5_multishot__improvement_flipped__aesthetic.png,images/1143w-6-Ht1iOh8uw_t5_multishot__improvement_flipped__non_aesthetic.png,97.0,90.0,7.0,100.0
1131w-mOTBWbhbFs0_t10_multishot__improvement_flipped,improvement_flipped,1131w-mOTBWbhbFs0,10,Background Replacement,multishot,gemini/gemini-2.5-pro,Replace the dark green background with a rich espresso-brown (#2B1A14) solid to create a cozy mood while maintaining high contrast with the cream text and illustration.,images/1131w-mOTBWbhbFs0_t10_multishot__improvement_flipped__aesthetic.png,images/1131w-mOTBWbhbFs0_t10_multishot__improvement_flipped__non_aesthetic.png,98.0,91.0,7.0,100.0
1143w-6-Ht1iOh8uw_t13_multishot__improvement_flipped,improvement_flipped,1143w-6-Ht1iOh8uw,13,Add Secondary Text Block,multishot,gemini/gemini-2.5-pro,"Add a small italic sans-serif subtitle 'Join us for cake, games, and fun!' centered between 'Birthday Party' and 'MONDAY' in charcoal #333333.",images/1143w-6-Ht1iOh8uw_t13_multishot__improvement_flipped__aesthetic.png,images/1143w-6-Ht1iOh8uw_t13_multishot__improvement_flipped__non_aesthetic.png,97.0,90.0,7.0,100.0
900w-Aneww-_lpeg_t11_multishot__improvement_flipped,improvement_flipped,900w-Aneww-_lpeg,11,Hierarchy Adjustment,multishot,gemini/gemini-2.5-pro,Scale the coffee cup image to huge and center it to dominate the layout.,images/900w-Aneww-_lpeg_t11_multishot__improvement_flipped__aesthetic.png,images/900w-Aneww-_lpeg_t11_multishot__improvement_flipped__non_aesthetic.png,68.0,67.0,1.0,0.0
1600w-e_KkH19ObUk_t0_multishot__improvement_flipped,improvement_flipped,1600w-e_KkH19ObUk,0,Color Palette Variation,multishot,gemini/gemini-2.5-pro,"Replace the lavender (#C974D4) background with warm cream (#FFF6E5), set all typography to deep charcoal (#1C1C1C), and invert the button to charcoal fill with cream label.",images/1600w-e_KkH19ObUk_t0_multishot__improvement_flipped__aesthetic.png,images/1600w-e_KkH19ObUk_t0_multishot__improvement_flipped__non_aesthetic.png,74.0,71.0,3.0,100.0
1131w-w-XME4y3KWk_t4_multishot__improvement_flipped,improvement_flipped,1131w-w-XME4y3KWk,4,Object Removal,multishot,gemini/gemini-2.5-pro,Remove the scattered nuts at bottom-left; shift the “Enjoy 40% Discount” circle slightly down and left to fill the space for balanced spacing.,images/1131w-w-XME4y3KWk_t4_multishot__improvement_flipped__aesthetic.png,images/1131w-w-XME4y3KWk_t4_multishot__improvement_flipped__non_aesthetic.png,90.0,84.0,6.0,62.0
