design,template_id,template_name,categories,instruction,agent,model,edit_id,edit_path,render_path,status,aesthetic_score,original_score,score_diff,edit_quality_score
1600w-K18O8e4K488,8,Typography Style Shift,"text,style,global",Switch the “LIVE WEBINAR” headline to a tall serif.,imageedit,gemini/gemini-2.5-pro,1600w-K18O8e4K488_t8_imageedit,../edits/1600w-K18O8e4K488_t8_imageedit/spec.json,../edits/1600w-K18O8e4K488_t8_imageedit/render.png,success,82.0,77.0,5.0,0.0
1600w-ROAkphj1zsA,0,Color Palette Variation,"color,global","Recolor palette: set background #0B1D3A, text mint #D0F4EA; change smiley face to warm coral #FF9F6A, limbs deep teal #0E5E55, shadow #0E5E55, keep gloves/eyes white for readability.",imageedit,gemini/gemini-2.5-pro,1600w-ROAkphj1zsA_t0_imageedit,../edits/1600w-ROAkphj1zsA_t0_imageedit/spec.json,../edits/1600w-ROAkphj1zsA_t0_imageedit/render.png,success,97.0,98.0,-1.0,83.0
1143w-ugSBoa9VtEw,5,Object Addition,"layout,local",Add a small deep forest green leaf sprig illustration in the upper-right corner near the “Natural Skincare” headline to balance the composition.,imageedit,gemini/gemini-2.5-pro,1143w-ugSBoa9VtEw_t5_imageedit,../edits/1143w-ugSBoa9VtEw_t5_imageedit/spec.json,../edits/1143w-ugSBoa9VtEw_t5_imageedit/render.png,success,78.0,68.0,10.0,100.0
1600w-3BBdsD4EXsY,4,Object Removal,"layout,local","Remove the top peg and hole; move the canvas and text up slightly to re-center on the easel, keeping equal margins above and below and text centered.",imageedit,gemini/gemini-2.5-pro,1600w-3BBdsD4EXsY_t4_imageedit,../edits/1600w-3BBdsD4EXsY_t4_imageedit/spec.json,../edits/1600w-3BBdsD4EXsY_t4_imageedit/render.png,success,,82.0,,32.0
1280w-sqmHAnUAgsI,6,Copy Expansion,"text,layout,global","Add a body sans-serif paragraph overlay at the bottom-left of the central couple image, #1A1A1A, left-aligned, 70–90 words about minimalist summer style and sunglasses, to test wrapping within width.",imageedit,gemini/gemini-2.5-pro,1280w-sqmHAnUAgsI_t6_imageedit,../edits/1280w-sqmHAnUAgsI_t6_imageedit/spec.json,../edits/1280w-sqmHAnUAgsI_t6_imageedit/render.png,success,90.0,98.0,-8.0,43.0
1600w-7YZFYlcCTPk,1,Translation,"text,global","Replace “STAY TUNED” with “MANTENTE AL TANTO” and “COMING SOON” with “PRÓXIMAMENTE,” keeping uppercase bold styling.",imageedit,gemini/gemini-2.5-pro,1600w-7YZFYlcCTPk_t1_imageedit,../edits/1600w-7YZFYlcCTPk_t1_imageedit/spec.json,../edits/1600w-7YZFYlcCTPk_t1_imageedit/render.png,success,68.0,75.0,-7.0,66.0
1280w-IV5gw4zs55c,3,Global Layout Change,"layout,global","Switch canvas to 16:9 landscape, replace wavy background with four vertical color blocks full-bleed, and center the paper note in the right half with balanced margins.",imageedit,gemini/gemini-2.5-pro,1280w-IV5gw4zs55c_t3_imageedit,../edits/1280w-IV5gw4zs55c_t3_imageedit/spec.json,../edits/1280w-IV5gw4zs55c_t3_imageedit/render.png,success,91.0,14.0,77.0,60.0
1280w-7NdToF9SL00,10,Background Replacement,"image,color,global","Replace the cream background with a soft blush-to-peach gradient (#FADADD to #FFC6A0) to evoke a warm evening vibe, ensuring all black illustrations and text remain clearly legible.",imageedit,gemini/gemini-2.5-pro,1280w-7NdToF9SL00_t10_imageedit,../edits/1280w-7NdToF9SL00_t10_imageedit/spec.json,../edits/1280w-7NdToF9SL00_t10_imageedit/render.png,success,87.0,93.0,-6.0,100.0
1600w-_HHyJ9eyu3Q,0,Color Palette Variation,"color,global","Recolor to light mode: replace maroon panels with #F7F3EE, change all text to charcoal #222 and accents to muted teal #2E8C8A; update photo backdrop to soft beige #EFE7DA.",imageedit,gemini/gemini-2.5-pro,1600w-_HHyJ9eyu3Q_t0_imageedit,../edits/1600w-_HHyJ9eyu3Q_t0_imageedit/spec.json,../edits/1600w-_HHyJ9eyu3Q_t0_imageedit/render.png,success,55.0,52.0,3.0,42.0
1135w-537M02wjfK8,1,Translation,"text,global","Translate to Spanish: OLIVIA Y DANIEL; Junto con sus familias invitan a su boda; 20.10.2029 | 2 p. m.; Calle Anywhere 123, Any City, ST 12345; ¡Recepción a continuación!",imageedit,gemini/gemini-2.5-pro,1135w-537M02wjfK8_t1_imageedit,../edits/1135w-537M02wjfK8_t1_imageedit/spec.json,../edits/1135w-537M02wjfK8_t1_imageedit/render.png,success,92.0,92.0,0.0,55.0
1280w-ubETEQUW1cc,6,Copy Expansion,"text,layout,global","Expand “SHOW YOUR COLORS AND MARCH WITH US!” to: “CELEBRATE LOVE AND UNITY AS WE FILL THE STREETS WITH PRIDE, MUSIC, AND JOY; COME MARCH WITH US TOGETHER.”",imageedit,gemini/gemini-2.5-pro,1280w-ubETEQUW1cc_t6_imageedit,../edits/1280w-ubETEQUW1cc_t6_imageedit/spec.json,../edits/1280w-ubETEQUW1cc_t6_imageedit/render.png,success,59.0,66.0,-7.0,68.0
1600w-FAqixqKkICk,4,Object Removal,"layout,local","Delete the line ""CONFIDENT,"" and tighten line spacing; recenter the remaining uppercase text within the notepad to keep the layout balanced.",imageedit,gemini/gemini-2.5-pro,1600w-FAqixqKkICk_t4_imageedit,../edits/1600w-FAqixqKkICk_t4_imageedit/spec.json,../edits/1600w-FAqixqKkICk_t4_imageedit/render.png,success,,72.0,,0.0
1280w-QGZG7QgzOng,5,Object Addition,"layout,local",Add a small white dove silhouette drifting in the top-right sky near “GET TO KNOW GOD” to harmonize with the clouds and balance the layout.,imageedit,gemini/gemini-2.5-pro,1280w-QGZG7QgzOng_t5_imageedit,../edits/1280w-QGZG7QgzOng_t5_imageedit/spec.json,../edits/1280w-QGZG7QgzOng_t5_imageedit/render.png,success,73.0,77.0,-4.0,97.0
1131w-9cN5biKALLQ,7,Image Replacement,"image,layout,local","Swap the bold blue “ICE FOR SALE” central typography for a similarly centered “HOT COFFEE” theme with warm browns and subtle steam illustration, keeping the minimal layout.",imageedit,gemini/gemini-2.5-pro,1131w-9cN5biKALLQ_t7_imageedit,../edits/1131w-9cN5biKALLQ_t7_imageedit/spec.json,../edits/1131w-9cN5biKALLQ_t7_imageedit/render.png,success,72.0,84.0,-12.0,100.0
1131w-zsrhBwj_J58,10,Background Replacement,"image,color,global",Replace the gray paper background with a faded retro wallpaper pattern—pale beige with subtle geometric motifs in #EADFCF—so the green headline and garment remain highly legible.,imageedit,gemini/gemini-2.5-pro,1131w-zsrhBwj_J58_t10_imageedit,../edits/1131w-zsrhBwj_J58_t10_imageedit/spec.json,../edits/1131w-zsrhBwj_J58_t10_imageedit/render.png,success,72.0,69.0,3.0,100.0
1600w-Rx4XBLKvk68,1,Translation,"text,global",Replace the 'PORTFOLIO' headline with the Spanish 'PORTAFOLIO' while preserving current styling.,imageedit,gemini/gemini-2.5-pro,1600w-Rx4XBLKvk68_t1_imageedit,../edits/1600w-Rx4XBLKvk68_t1_imageedit/spec.json,../edits/1600w-Rx4XBLKvk68_t1_imageedit/render.png,success,73.0,74.0,-1.0,0.0
1280w-7NdToF9SL00,6,Copy Expansion,"text,layout,global","Expand the bottom-right “LIVE MUSIC BY OLIVIA WILSON” text into: “Live music by Olivia Wilson with cozy acoustic vibes, soulful covers, and uplifting originals.”",imageedit,gemini/gemini-2.5-pro,1280w-7NdToF9SL00_t6_imageedit,../edits/1280w-7NdToF9SL00_t6_imageedit/spec.json,../edits/1280w-7NdToF9SL00_t6_imageedit/render.png,success,87.0,93.0,-6.0,25.0
1600w-CxALar1xspQ,1,Translation,"text,global","Replace all English text with Spanish: ""Agencia de Marketing Digital"", ""Tu socio en el éxito digital"", and button ""Empieza ahora""; keep phone number and URL unchanged.",imageedit,gemini/gemini-2.5-pro,1600w-CxALar1xspQ_t1_imageedit,../edits/1600w-CxALar1xspQ_t1_imageedit/spec.json,../edits/1600w-CxALar1xspQ_t1_imageedit/render.png,success,70.0,56.0,14.0,49.0
1280w-7NdToF9SL00,13,Add Secondary Text Block,"text,layout,local","Add a small italic subtitle centered beneath “MUSIC AND WINE PARTY” reading “Sip, sway, and unwind,” in deep forest green to fill negative space.",imageedit,gemini/gemini-2.5-pro,1280w-7NdToF9SL00_t13_imageedit,../edits/1280w-7NdToF9SL00_t13_imageedit/spec.json,../edits/1280w-7NdToF9SL00_t13_imageedit/render.png,success,87.0,93.0,-6.0,100.0
1600w-laANf5rvLUw,2,2-Element Layout Swap,"layout,global","Swap positions of the ""GIRL’S PARTY"" headline and the top-right portrait, aligning each to the other’s original spot for balanced spacing.",imageedit,gemini/gemini-2.5-pro,1600w-laANf5rvLUw_t2_imageedit,../edits/1600w-laANf5rvLUw_t2_imageedit/spec.json,../edits/1600w-laANf5rvLUw_t2_imageedit/render.png,success,40.0,58.0,-18.0,47.0
1131w-zsrhBwj_J58,6,Copy Expansion,"text,layout,global","Expand the bottom-center body paragraph above the URL to 2–3× length, keeping tone; mention curated vintage apparel, rare home decor, sustainable finds, live music, and family-friendly activities; preserve alignment.",imageedit,gemini/gemini-2.5-pro,1131w-zsrhBwj_J58_t6_imageedit,../edits/1131w-zsrhBwj_J58_t6_imageedit/spec.json,../edits/1131w-zsrhBwj_J58_t6_imageedit/render.png,success,72.0,69.0,3.0,43.0
1600w-9eXC-dXI0uE,12,Contrast & Readability Enhancement,"color,style,local",Add a thin white (#FFFFFF) outline around the man where his purple shirt overlaps the royal purple panel to improve edge contrast.,imageedit,gemini/gemini-2.5-pro,1600w-9eXC-dXI0uE_t12_imageedit,../edits/1600w-9eXC-dXI0uE_t12_imageedit/spec.json,../edits/1600w-9eXC-dXI0uE_t12_imageedit/render.png,success,71.0,74.0,-3.0,100.0
1600w-4gpfnsQOREQ,1,Translation,"text,global","Translate all on-screen text to French: 'REMINDER' → 'RAPPEL', 'Your productivity doesn’t define you.' → 'Votre productivité ne vous définit pas.', 'Yes' → 'Oui', 'No' → 'Non'.",imageedit,gemini/gemini-2.5-pro,1600w-4gpfnsQOREQ_t1_imageedit,../edits/1600w-4gpfnsQOREQ_t1_imageedit/spec.json,../edits/1600w-4gpfnsQOREQ_t1_imageedit/render.png,success,89.0,83.0,6.0,64.0
1600w-DB7VCKEjrvU,12,Contrast & Readability Enhancement,"color,style,local","Brighten the teal ""M"" shape to a lighter aqua (#74D1E1) to improve contrast against the deep slate background, leaving other logo colors unchanged.",imageedit,gemini/gemini-2.5-pro,1600w-DB7VCKEjrvU_t12_imageedit,../edits/1600w-DB7VCKEjrvU_t12_imageedit/spec.json,../edits/1600w-DB7VCKEjrvU_t12_imageedit/render.png,success,97.0,91.0,6.0,100.0
1280w-H8F4b127vDk,12,Contrast & Readability Enhancement,"color,style,local",Apply a semi-transparent deep forest green overlay (25%) over the entire photo to boost contrast and improve readability of neon yellow text and the top-right date.,imageedit,gemini/gemini-2.5-pro,1280w-H8F4b127vDk_t12_imageedit,../edits/1280w-H8F4b127vDk_t12_imageedit/spec.json,../edits/1280w-H8F4b127vDk_t12_imageedit/render.png,success,73.0,,,100.0
1131w-zau150HLMWk,4,Object Removal,"layout,local",Remove the dotted oval border around the lobster; enlarge the lobster illustration slightly and re-center it to maintain visual weight while keeping the top and bottom text positions unchanged.,imageedit,gemini/gemini-2.5-pro,1131w-zau150HLMWk_t4_imageedit,../edits/1131w-zau150HLMWk_t4_imageedit/spec.json,../edits/1131w-zau150HLMWk_t4_imageedit/render.png,success,62.0,79.0,-17.0,100.0
1131w-oRypOitC9EY,4,Object Removal,"layout,local","Remove the top ""CAR SALE"", ""LIVE MUSIC"", and ""CAR CONTEST""; move ""BORCELLE PRESENTS"" to the top center with generous spacing, and shift the ""RETRO CAR SHOW"" block upward to rebalance.",imageedit,gemini/gemini-2.5-pro,1131w-oRypOitC9EY_t4_imageedit,../edits/1131w-oRypOitC9EY_t4_imageedit/spec.json,../edits/1131w-oRypOitC9EY_t4_imageedit/render.png,success,81.0,74.0,7.0,100.0
1600w-u6z_9iKj-iQ,9,Accent Recolor,"color,local","Recolor the ""DIWALI"" headline to warm saffron #FFA726.",imageedit,gemini/gemini-2.5-pro,1600w-u6z_9iKj-iQ_t9_imageedit,../edits/1600w-u6z_9iKj-iQ_t9_imageedit/spec.json,../edits/1600w-u6z_9iKj-iQ_t9_imageedit/render.png,success,,91.0,,100.0
1600w-00kdfU4MHKA,9,Accent Recolor,"color,local","Recolor the large ""STYLE"" text block to deep forest green #184D3A.",imageedit,gemini/gemini-2.5-pro,1600w-00kdfU4MHKA_t9_imageedit,../edits/1600w-00kdfU4MHKA_t9_imageedit/spec.json,../edits/1600w-00kdfU4MHKA_t9_imageedit/render.png,success,83.0,,,90.0
1600w-GQFPH6ndGO4,0,Color Palette Variation,"color,global","Recolor to a cool fresh palette: swap yellow/pink background and dots for mint→teal gradient (#DFFAF2–#00A896), change black typography to deep navy (#0B1F3B), and button to white with navy text.",imageedit,gemini/gemini-2.5-pro,1600w-GQFPH6ndGO4_t0_imageedit,../edits/1600w-GQFPH6ndGO4_t0_imageedit/spec.json,../edits/1600w-GQFPH6ndGO4_t0_imageedit/render.png,success,82.0,96.0,-14.0,100.0
1280w-1EsFpGQoTQo,11,Hierarchy Adjustment,"layout,text,global",Shrink the “BUSINESS” headline to small subheading size so the poolside image becomes the main focal point.,imageedit,gemini/gemini-2.5-pro,1280w-1EsFpGQoTQo_t11_imageedit,../edits/1280w-1EsFpGQoTQo_t11_imageedit/spec.json,../edits/1280w-1EsFpGQoTQo_t11_imageedit/render.png,success,52.0,60.0,-8.0,8.0
1600w-NEoYkSVC058,14,Theme Restyling,"style,color,global","Restyle for winter holidays: switch right panel to deep forest green, change accents to gold #D4AF37, replace coat sketch with minimal snowflake line art, preserve layout and existing typography.",imageedit,gemini/gemini-2.5-pro,1600w-NEoYkSVC058_t14_imageedit,../edits/1600w-NEoYkSVC058_t14_imageedit/spec.json,../edits/1600w-NEoYkSVC058_t14_imageedit/render.png,success,75.0,72.0,3.0,79.0
1131w-9cN5biKALLQ,5,Object Addition,"layout,local","Add a small snowflake icon above “ICE,” centered, in the same deep blue to fill the empty top space.",imageedit,gemini/gemini-2.5-pro,1131w-9cN5biKALLQ_t5_imageedit,../edits/1131w-9cN5biKALLQ_t5_imageedit/spec.json,../edits/1131w-9cN5biKALLQ_t5_imageedit/render.png,success,72.0,84.0,-12.0,100.0
1131w-w-XME4y3KWk,0,Color Palette Variation,"color,global","Replace the beige background with cool pastel mint (#E6FAF3), keeping all existing black typography and white elements unchanged to maintain contrast and readability.",imageedit,gemini/gemini-2.5-pro,1131w-w-XME4y3KWk_t0_imageedit,../edits/1131w-w-XME4y3KWk_t0_imageedit/spec.json,../edits/1131w-w-XME4y3KWk_t0_imageedit/render.png,success,,84.0,,100.0
1600w-GFKaeiEL8R0,11,Hierarchy Adjustment,"layout,text,global","Scale the abstract 3D cluster to huge and center it, reduce ""Branding & Design"" to small at 60% opacity and move it below, making the graphic the primary focal point.",imageedit,gemini/gemini-2.5-pro,1600w-GFKaeiEL8R0_t11_imageedit,../edits/1600w-GFKaeiEL8R0_t11_imageedit/spec.json,../edits/1600w-GFKaeiEL8R0_t11_imageedit/render.png,success,92.0,98.0,-6.0,89.0
1600w-A9ARWpzo3xk,3,Global Layout Change,"layout,global",Switch to a vertical split layout: center 'ego' in upper half; align both caption blocks in a centered row across the lower half with ample padding and equal gutters.,imageedit,gemini/gemini-2.5-pro,1600w-A9ARWpzo3xk_t3_imageedit,../edits/1600w-A9ARWpzo3xk_t3_imageedit/spec.json,../edits/1600w-A9ARWpzo3xk_t3_imageedit/render.png,success,98.0,98.0,0.0,0.0
1131w-02GXIIidf_4,14,Theme Restyling,"style,color,global","Recolor all red and yellow elements (top/bottom bars, reward stamp, highlight) to deep forest green #184D3A and gold #D4AF37 for a winter holiday theme, preserving the layout.",imageedit,gemini/gemini-2.5-pro,1131w-02GXIIidf_4_t14_imageedit,../edits/1131w-02GXIIidf_4_t14_imageedit/spec.json,../edits/1131w-02GXIIidf_4_t14_imageedit/render.png,success,76.0,88.0,-12.0,58.0
1600w-9JTrLkx-Ppg,4,Object Removal,"layout,local","Remove the “Fauget Co.” label and its purple bar at top-left; move the “Juliana Silva” and “Business Consultant” block slightly upward-left to balance, keeping other elements unchanged.",imageedit,gemini/gemini-2.5-pro,1600w-9JTrLkx-Ppg_t4_imageedit,../edits/1600w-9JTrLkx-Ppg_t4_imageedit/spec.json,../edits/1600w-9JTrLkx-Ppg_t4_imageedit/render.png,success,65.0,65.0,0.0,100.0
1600w-GFKaeiEL8R0,9,Accent Recolor,"color,local",Recolor the purple asterisk-shaped blob above the title to bright aqua #27E0FF for cohesive emphasis.,imageedit,gemini/gemini-2.5-pro,1600w-GFKaeiEL8R0_t9_imageedit,../edits/1600w-GFKaeiEL8R0_t9_imageedit/spec.json,../edits/1600w-GFKaeiEL8R0_t9_imageedit/render.png,success,92.0,98.0,-6.0,80.0
1280w-l2k_WnNosUU,1,Translation,"text,global","Translate all visible text to Spanish, keeping typography styles; e.g., “upcoming EVENTS” → “próximos EVENTOS” and “REGISTER TODAY!” → “¡REGÍSTRATE HOY!”.",imageedit,gemini/gemini-2.5-pro,1280w-l2k_WnNosUU_t1_imageedit,../edits/1280w-l2k_WnNosUU_t1_imageedit/spec.json,../edits/1280w-l2k_WnNosUU_t1_imageedit/render.png,success,71.0,76.0,-5.0,49.0
1600w-CxALar1xspQ,7,Image Replacement,"image,layout,local",Replace the photo of a smiling man working on a laptop with a similar composition featuring a woman sketching UI on a tablet for a creative studio theme.,imageedit,gemini/gemini-2.5-pro,1600w-CxALar1xspQ_t7_imageedit,../edits/1600w-CxALar1xspQ_t7_imageedit/spec.json,../edits/1600w-CxALar1xspQ_t7_imageedit/render.png,success,70.0,56.0,14.0,100.0
848w-Xal0F5OfysY,7,Image Replacement,"image,layout,local","Replace the central photo of a person viewing a moodboard with a similarly framed shot of a student coding on a laptop, shifting the theme to tech skills.",imageedit,gemini/gemini-2.5-pro,848w-Xal0F5OfysY_t7_imageedit,../edits/848w-Xal0F5OfysY_t7_imageedit/spec.json,../edits/848w-Xal0F5OfysY_t7_imageedit/render.png,success,52.0,90.0,-38.0,67.0
1131w-w-XME4y3KWk,7,Image Replacement,"image,layout,local","Replace the vanilla ice cream cup with caramel drizzle photo with a mixed-berry sorbet in the same kraft cup, topped with fresh berries and a glossy berry coulis pour.",imageedit,gemini/gemini-2.5-pro,1131w-w-XME4y3KWk_t7_imageedit,../edits/1131w-w-XME4y3KWk_t7_imageedit/spec.json,../edits/1131w-w-XME4y3KWk_t7_imageedit/render.png,success,,84.0,,100.0
1280w-2LZs3UZm33E,14,Theme Restyling,"style,color,global","Convert to a cozy winter holiday theme: switch backgrounds to deep forest green and cream, recolor text warm cream, add small gold snowflakes along the curved divider, keeping the layout unchanged.",imageedit,gemini/gemini-2.5-pro,1280w-2LZs3UZm33E_t14_imageedit,../edits/1280w-2LZs3UZm33E_t14_imageedit/spec.json,../edits/1280w-2LZs3UZm33E_t14_imageedit/render.png,success,46.0,3.0,43.0,73.0
1600w-OnW3L3V5tgI,1,Translation,"text,global",Replace the headline “HUMAN-GRADE. Dog-approved.” with Spanish: “DE CALIDAD PARA HUMANOS. Aprobado por perros.” keeping the existing uppercase bold and layout.,imageedit,gemini/gemini-2.5-pro,1600w-OnW3L3V5tgI_t1_imageedit,../edits/1600w-OnW3L3V5tgI_t1_imageedit/spec.json,../edits/1600w-OnW3L3V5tgI_t1_imageedit/render.png,success,,93.0,,62.0
1600w-Rx4XBLKvk68,6,Copy Expansion,"text,layout,global","Expand the left body paragraph beneath the green icon to 2–3× its current length using matching lorem ipsum, preserving tone and balanced wrapping within the existing column.",imageedit,gemini/gemini-2.5-pro,1600w-Rx4XBLKvk68_t6_imageedit,../edits/1600w-Rx4XBLKvk68_t6_imageedit/spec.json,../edits/1600w-Rx4XBLKvk68_t6_imageedit/render.png,success,73.0,74.0,-1.0,100.0
